SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01643000,02-16,239.0,298.0,547,1100,1650,2960,3830
01643000,02-17,247.0,346.0,600,1000,1650,2720,4020
01643000,02-18,274.0,399.0,618,1010,1620,2350,3610
01643000,02-19,282.0,414.0,597,1000,1610,3050,4920
01643000,02-20,317.0,387.0,601,1060,1870,3340,4700
01643000,02-21,298.0,386.0,610,967,1880,4070,6420
01643000,02-22,297.0,362.0,625,940,1760,3550,5260
01643000,02-23,331.0,400.0,622,1020,1860,3650,6160
01643000,02-24,313.0,396.0,658,974,2090,5060,7330
01643000,02-25,293.0,372.0,665,948,1730,4220,7220
01643000,02-26,247.0,369.0,629,992,2100,3830,4870
01643000,02-27,227.0,373.0,617,1000,2080,3330,4880
01643000,02-28,248.0,371.0,649,971,1730,3710,5260
01643000,02-29,279.0,349.0,709,993,2040,5150,6590
