SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01595800,03-29,274.0,284,348,544,853,1410,2730.0
01595800,03-30,267.0,273,344,580,918,1270,2430.0
01595800,03-31,260.0,284,325,534,835,1700,2130.0
01595800,04-01,248.0,271,345,550,837,1650,2270.0
01595800,04-02,246.0,272,320,652,1340,1700,2040.0
01595800,04-03,248.0,269,391,655,1160,1460,2430.0
01595800,04-04,249.0,259,385,784,1250,2020,3150.0
01595800,04-05,249.0,259,386,802,1340,2390,3320.0
01595800,04-06,248.0,259,376,689,1290,1870,2610.0
01595800,04-07,250.0,285,425,629,1090,1680,2530.0
01595800,04-08,249.0,280,418,637,1130,1580,1870.0
01595800,04-09,249.0,280,389,723,1210,1590,1860.0
01595800,04-10,249.0,275,388,707,1180,1790,1940.0
01595800,04-11,248.0,272,399,650,1000,1320,1590.0
01595800,04-12,245.0,273,365,628,876,1300,1400.0
01595800,04-13,229.0,273,333,537,962,1710,2110.0
01595800,04-14,254.0,278,336,480,917,1870,2170.0
01595800,04-15,257.0,286,337,533,1180,1640,1860.0
01595800,04-16,257.0,269,339,599,1120,1660,1840.0
01595800,04-17,248.0,257,314,632,1020,1770,2160.0
01595800,04-18,235.0,254,299,561,912,1390,2000.0
01595800,04-19,224.0,260,348,518,858,1200,1730.0
01595800,04-20,215.0,258,334,491,899,1200,1570.0
01595800,04-21,221.0,258,311,497,845,1120,1960.0
01595800,04-22,210.0,253,293,480,822,1290,1740.0
01595800,04-23,202.0,257,312,491,864,1530,2140.0
01595800,04-24,224.0,259,357,557,1090,1950,2560.0
01595800,04-25,217.0,256,314,521,1160,2110,2980.0
01595800,04-26,216.0,225,286,498,988,1770,2150.0
01595800,04-27,166.0,232,291,603,1060,1470,1780.0
01595800,04-28,161.0,217,295,548,938,1410,1980.0
01595800,04-29,146.0,210,352,509,879,1760,2000.0
01595800,04-30,144.0,193,339,509,807,1790,2330.0
01595800,05-01,148.0,184,305,503,886,1400,2140.0
01595800,05-02,137.0,188,329,449,783,1690,1810.0
01595800,05-03,130.0,237,324,473,1020,1250,1420.0
01595800,05-04,173.0,209,315,512,935,1940,2510.0
01595800,05-05,184.0,215,299,577,1260,1740,2230.0
01595800,05-06,165.0,211,339,609,1150,1540,2430.0
01595800,05-07,147.0,193,330,571,1060,2030,2550.0
01595800,05-08,137.0,185,319,566,1100,2180,2930.0
01595800,05-09,129.0,234,326,561,1210,1720,2750.0
01595800,05-10,132.0,215,301,457,1050,2160,2470.0
01595800,05-11,140.0,196,301,433,953,1610,2660.0
01595800,05-12,159.0,240,313,453,949,1980,2140.0
01595800,05-13,145.0,226,313,478,1040,1770,2410.0
01595800,05-14,143.0,246,314,482,1100,1510,1850.0
01595800,05-15,135.0,246,315,600,1200,2180,2540.0
